270,Silla Giratoria16,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
271,Silla Giratoria17,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
272,Silla Giratoria C/Descansabrazos,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
273,Silla Giratoria C/Descansabrazos2,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
274,Silla Giratoria C/Descansabrazos3,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
275,Silla Industrial,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
276,Silla Industrial 2,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
277,Silla Industrial 3,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
278,Silla Industrial 4,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
279,Silla Industrial 5,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
280,Silla Industrial 6,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
281,Silla Industrial 7,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
282,Silla Industrial 8,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
283,Silla Industrial 9,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
284,Silla Industrial 10,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
285,Buro De 3 Cajones,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
286,Buro De 3 Cajones 2,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
287,Buro De 3 Cajones 3,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
288,Buro De 3 Cajones 4,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
289,Buro De 3 Cajones 5,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
290,Buro De 3 Cajones 6,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
291,Buro De 3 Cajones 7,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
292,Buro De 3 Cajones 8,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
293,Buro De 3 Cajones 9,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
294,Banco De Madera,S/M,S/N,Regular,27,1,S/N,12,NULL,NULL
295,Módulo De Computo 3 Cajones Negro/Caoba Aglomerado,S/M,S/S,Bueno,27,1,S/N,2,NULL,NULL
296,Silla Giratoria Secretarial Pliana Negro /Con Coderas,S/M,S/S,Bueno,27,1,S/N,4,NULL,NULL
297,Pantalla Para Proyector ,S/M,S/S,Bueno,1,1,S/N,2,NULL,NULL
298,Pintarron Blanco,S/M,S/S,Regular,2,1,S/N,7,NULL,NULL
299,Silla Giratoria Secretarial Pliana Negro /Con Coderas,S/M,S/S,Regular,3,1,160700001010500000,5,NULL,NULL
300,Bascula,S/M,S/N,Malo,4,1,16055105SNSM0082,10,NULL,NULL
301,Ventilador,S/M,S/N,Bueno,5,1,S/N,13,NULL,NULL
302,Engargoladora,S/M,S/N,Regular,6,1,S/N,13,NULL,NULL
303,Silla Plegable De Aluminio ,XH0188,S/N,Regular,7,1,S/N,13,NULL,NULL
304,Silla Plegable De Aluminio 2,XH0188,S/N,Regular,7,1,S/N,13,NULL,NULL
305,Silla Plegable De Aluminio  3,XH0188,S/N,Regular,7,1,S/N,13,NULL,NULL
306,Sillón Ejecutivo Respaldo Bajo ,RE-1201,S/N,BUENO,8,1,16055101SNSMO098,13,NULL,NULL
307,Engargoladora,S/M,RJ00331P,Regular,9,1,S/N,4,NULL,NULL
308,Ventilador De Mini-Torre Gris,S/M,S/S,Bueno,10,1,S/N,2,NULL,NULL
309,Ventilador De Pedestal Blanco,S/M,S/S,Bueno,10,1,160109001021400000,4,NULL,NULL
310,Sillón Ejecutivo Respaldo Bajo ,RE-1201,S/N,Bueno,8,1,S/N,13,NULL,NULL
311,Guillotina,S/M,S/S,Regular,11,1,S/N,4,NULL,NULL
312,Ventilador De Pedestal Blanco,S/M,S/S,Regular,12,1,160700001021400000,6,NULL,NULL
313,Ventilador De Pedestal,S/M,S/S,Malo,12,1,S/N,7,NULL,NULL
314,Tripie,8005,S/N,Malo,13,1,S/N,13,NULL,NULL
315,Ventilador De Pedestal Blanco,S/M,S/S,Bueno,14,1,S/N,2,NULL,NULL
316,Sillón Ejecutivo Respaldo Bajo ,RE-1201,S/N,BUENO,8,1,16055101SNSMO100,13,NULL,NULL
317,Ventilador De Torre Gris,S/M,S/S,Bueno,15,1,S/N,2,NULL,NULL
318,Sacapuntas  Eléctrico,I9,S/N,Regular,16,1,S/N,13,NULL,NULL
319,Sacapuntas Eléctrico,I9,S/N,Regular,16,1,S/N,13,NULL,NULL
320,Sacapuntas Eléctrico 2,I9,S/N,Regular,16,1,S/N,13,NULL,NULL
321,Guillotina,1162,S/N,Regular,17,1,S/N,13,NULL,NULL
322,Tripie,8005,S/N,Bueno,18,1,16055101SNSM0087,13,NULL,NULL
323,Ventilador De Torre Gris,S/M,S/S,Regular,15,1,S/N,5,NULL,NULL
324,Tripie,8005,S/N,Regular,18,1,16055101SNSM0088,14,NULL,NULL
325,Trituradora,950S-1 - SKREDMASTER,S/S,Malo,19,1,160700001050900000,1,NULL,NULL
326,DVD, DVPN53R5,21877731,Bueno,20,1,1607 0000 30207 60005,1,NULL,NULL
327,Aire Acondicionado,S/M,S/S,Bueno,21,1,S/N,1,NULL,NULL
328,"Televisor 27""",WEGA KV-29FA310,4129085,Bueno,20,1,1607 0000 30219 00001,1,NULL,NULL
329,Videograbadora Vhs,NVFJ6160PLS,D5A20102,Bueno,22,1,1607 0000 30220 90001,1,NULL,NULL
330,Ventilador De Torre Gris,S/M,S/S,Bueno,15,1,S/N,6,NULL,NULL
331,Ventilador De Pedestal Blanco,S/M,S/S,Malo,23,1,S/N,2,NULL,NULL
332,Aire Acondicionado ,S/M,S/N,Bueno,24,1,S/N,13,NULL,NULL
333,Aire Acondicionado ,S/M,S/N,Bueno,24,1,16055101SNSM0092,13,NULL,NULL
334,Aire Acondicionado,S/M,S/N,Bueno,24,1,16055101SNSM0095,14,NULL,NULL
335,Aire Acondicionado,S/M,MCLU512K10RRAB(63222579,Regular,24,1,S/N,5,NULL,NULL
336,Escritorio ,S/M,S/N,Regular,25,1,S/N,13,NULL,NULL
337,Comoda ,S/M,S/N,Regular,25,1,16055101SNSM0035,13,NULL,NULL
338,Escritorio ,S/M,S/N,Regular,25,1,16055101SNSM0074,13,NULL,NULL
339,Módulo De Trabajo ,S/M,S/N,Regular,25,1,16055101SNSM0045,13,NULL,NULL
340,Ventilador De Pedestal,101325054,S/S,Regular,12,1,160700001021400000,7,NULL,NULL
341,Escritorio ,S/M,S/N,Regular,25,1,16055101SNSM0066,13,NULL,NULL
342,Tripie,8005,S/N,Malo,13,1,16055101SNSU0039,8,NULL,NULL
343,Escritorio ,S/M,S/N,Regular,25,1,16055101SNSM0072,13,NULL,NULL
344,Escritorio ,S/M,S/N,Regular,25,1,16055101SNSM0040,13,NULL,NULL
345,Escritorio 2,S/M,S/N,Regular,25,1,S/N,13,NULL,NULL
346,Escritorio En Escuadra,S/M,S/N,Bueno,25,1,16055105SNSM0004,10,NULL,NULL
347,Tripie ,TT3396L,S/N,Regular,26,1,16055101SNSM0091,10,NULL,NULL
348,Tripie,8005,S/N,Bueno,13,1,16055101SNSM0089,11,NULL,NULL
